fiscal_year,month,period_start,district_id,district_name,malaria_microscopy_tests,malaria_microscopy_positive_records,malaria_microscopy_positivity,malaria_rdt_positive_records,malaria_positive_records,malaria_tests,malaria_test_positivity,dengue_positive_records,childhood_diarrhoea_records,source_url,resource_url,source_sha256,metric_scope
2015-16,7,2015-07-01,OD-DIST-koraput,Koraput,43927,2408,0.054818221139618005,,2408,43927,0.054818221139618005,,1375,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2015-16,7c413f290f10d49c5a49f42416a229bce8643c308761418b0f4be11d3e5156cc,facility_reported_test_and_service_records
2015-16,7,2015-07-01,OD-DIST-malkangiri,Malkangiri,2785,671,0.24093357271095153,,671,2785,0.24093357271095153,,1041,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2015-16,7c413f290f10d49c5a49f42416a229bce8643c308761418b0f4be11d3e5156cc,facility_reported_test_and_service_records
2015-16,7,2015-07-01,OD-DIST-mayurbhanj,Mayurbhanj,24827,2350,0.09465501268779958,,2350,24827,0.09465501268779958,,1888,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2015-16,7c413f290f10d49c5a49f42416a229bce8643c308761418b0f4be11d3e5156cc,facility_reported_test_and_service_records
2015-16,7,2015-07-01,OD-DIST-nabarangpur,Nabarangpur,6637,1066,0.1606147355733012,,1066,6637,0.1606147355733012,,933,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2015-16,7c413f290f10d49c5a49f42416a229bce8643c308761418b0f4be11d3e5156cc,facility_reported_test_and_service_records
2015-16,7,2015-07-01,OD-DIST-nayagarh,Nayagarh,7284,465,0.06383855024711697,,465,7284,0.06383855024711697,,363,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2015-16,7c413f290f10d49c5a49f42416a229bce8643c308761418b0f4be11d3e5156cc,facility_reported_test_and_service_records
2015-16,7,2015-07-01,OD-DIST-nuapada,Nuapada,3965,376,0.0948297604035309,,376,3965,0.0948297604035309,,740,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2015-16,7c413f290f10d49c5a49f42416a229bce8643c308761418b0f4be11d3e5156cc,facility_reported_test_and_service_records
2015-16,7,2015-07-01,OD-DIST-puri,Puri,10867,0,0.0,,0,10867,0.0,,33,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2015-16,7c413f290f10d49c5a49f42416a229bce8643c308761418b0f4be11d3e5156cc,facility_reported_test_and_service_records
2015-16,7,2015-07-01,OD-DIST-rayagada,Rayagada,23759,5521,0.2323750999621196,,5521,23759,0.2323750999621196,,477,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2015-16,7c413f290f10d49c5a49f42416a229bce8643c308761418b0f4be11d3e5156cc,facility_reported_test_and_service_records
2015-16,7,2015-07-01,OD-DIST-sambalpur,Sambalpur,4869,865,0.17765454918874513,,865,4869,0.17765454918874513,,399,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2015-16,7c413f290f10d49c5a49f42416a229bce8643c308761418b0f4be11d3e5156cc,facility_reported_test_and_service_records
2015-16,7,2015-07-01,OD-DIST-subarnapur,Subarnapur,8129,629,0.0773772911797269,,629,8129,0.0773772911797269,,472,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2015-16,7c413f290f10d49c5a49f42416a229bce8643c308761418b0f4be11d3e5156cc,facility_reported_test_and_service_records
2015-16,7,2015-07-01,OD-DIST-sundargarh,Sundargarh,13243,1462,0.110397946084724,,1462,13243,0.110397946084724,,1108,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2015-16,7c413f290f10d49c5a49f42416a229bce8643c308761418b0f4be11d3e5156cc,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-angul,Angul,14472,2083,0.1439331122166943,,2083,14472,0.1439331122166943,,825,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-balangir,Balangir,8674,1236,0.1424948120820844,,1236,8674,0.1424948120820844,,1090,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-balasore,Balasore,12995,65,0.005001923816852636,,65,12995,0.005001923816852636,,645,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-bargarh,Bargarh,16424,467,0.02843399902581588,,467,16424,0.02843399902581588,,1335,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-bhadrak,Bhadrak,28186,56,0.001986801958419073,,56,28186,0.001986801958419073,,224,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-boudh,Boudh,3680,358,0.09728260869565217,,358,3680,0.09728260869565217,,334,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-cuttack,Cuttack,20217,178,0.008804471484394321,,178,20217,0.008804471484394321,,390,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-deogarh,Deogarh,3990,198,0.04962406015037594,,198,3990,0.04962406015037594,,134,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-dhenkanal,Dhenkanal,13349,546,0.04090194022024122,,546,13349,0.04090194022024122,,604,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-gajapati,Gajapati,8502,1600,0.18819101387908727,,1600,8502,0.18819101387908727,,395,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-ganjam,Ganjam,21618,1351,0.0624942177814784,,1351,21618,0.0624942177814784,,272,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-jagatsinghpur,Jagatsinghpur,10014,20,0.0019972039145196726,,20,10014,0.0019972039145196726,,1290,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-jajpur,Jajpur,15480,58,0.0037467700258397934,,58,15480,0.0037467700258397934,,65,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-jharsuguda,Jharsuguda,1811,62,0.034235229155162895,,62,1811,0.034235229155162895,,174,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-kalahandi,Kalahandi,18100,2614,0.14441988950276244,,2614,18100,0.14441988950276244,,546,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-kandhamal,Kandhamal,18018,3852,0.2137862137862138,,3852,18018,0.2137862137862138,,659,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-kendrapara,Kendrapara,14002,10,0.0007141836880445651,,10,14002,0.0007141836880445651,,179,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-keonjhar,Keonjhar,24791,3262,0.13158000887418822,,3262,24791,0.13158000887418822,,803,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-khordha,Khordha,20494,86,0.004196350151263784,,86,20494,0.004196350151263784,,465,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-koraput,Koraput,19674,1869,0.09499847514486123,,1869,19674,0.09499847514486123,,1501,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-malkangiri,Malkangiri,6143,879,0.14308969558847467,,879,6143,0.14308969558847467,,887,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-mayurbhanj,Mayurbhanj,22885,1044,0.04561940135459908,,1044,22885,0.04561940135459908,,1779,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-nabarangpur,Nabarangpur,7851,1047,0.13335880779518533,,1047,7851,0.13335880779518533,,735,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-nayagarh,Nayagarh,8005,356,0.04447220487195503,,356,8005,0.04447220487195503,,326,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-nuapada,Nuapada,3950,185,0.04683544303797468,,185,3950,0.04683544303797468,,778,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-puri,Puri,9472,8,0.0008445945945945946,,8,9472,0.0008445945945945946,,47,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-rayagada,Rayagada,19358,4333,0.22383510693253436,,4333,19358,0.22383510693253436,,440,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-sambalpur,Sambalpur,6431,725,0.11273518892862697,,725,6431,0.11273518892862697,,332,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-subarnapur,Subarnapur,8255,351,0.04251968503937008,,351,8255,0.04251968503937008,,502,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,8,2015-08-01,OD-DIST-sundargarh,Sundargarh,17063,1437,0.0842173123131923,,1437,17063,0.0842173123131923,,1140,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Aug.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-august-2015-16,793f1ec538c3bfe806f29cd16149687a3441acfcb30afcb5a265481c88459213,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-angul,Angul,12213,1395,0.11422254974207811,,1395,12213,0.11422254974207811,,820,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-balangir,Balangir,10050,362,0.036019900497512435,,362,10050,0.036019900497512435,,1112,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-balasore,Balasore,15982,53,0.003316230759604555,,53,15982,0.003316230759604555,,565,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-bargarh,Bargarh,15628,161,0.01030202201177374,,161,15628,0.01030202201177374,,1028,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-bhadrak,Bhadrak,12977,29,0.002234722971410958,,29,12977,0.002234722971410958,,174,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-boudh,Boudh,3015,251,0.08325041459369818,,251,3015,0.08325041459369818,,152,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-cuttack,Cuttack,22065,155,0.0070246997507364605,,155,22065,0.0070246997507364605,,339,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-deogarh,Deogarh,4648,183,0.03937177280550774,,183,4648,0.03937177280550774,,129,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-dhenkanal,Dhenkanal,12885,309,0.023981373690337603,,309,12885,0.023981373690337603,,395,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-gajapati,Gajapati,7778,1232,0.15839547441501672,,1232,7778,0.15839547441501672,,450,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-ganjam,Ganjam,22123,910,0.041133661799936716,,910,22123,0.041133661799936716,,226,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-jagatsinghpur,Jagatsinghpur,10397,19,0.0018274502260267386,,19,10397,0.0018274502260267386,,998,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-jajpur,Jajpur,17330,54,0.0031159838430467397,,54,17330,0.0031159838430467397,,118,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-jharsuguda,Jharsuguda,2139,45,0.021037868162692847,,45,2139,0.021037868162692847,,120,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-kalahandi,Kalahandi,14492,1894,0.13069279602539333,,1894,14492,0.13069279602539333,,464,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-kandhamal,Kandhamal,17642,3069,0.1739598684956354,,3069,17642,0.1739598684956354,,653,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-kendrapara,Kendrapara,13935,9,0.0006458557588805167,,9,13935,0.0006458557588805167,,183,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-keonjhar,Keonjhar,21608,2369,0.10963532025175861,,2369,21608,0.10963532025175861,,803,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-khordha,Khordha,21140,76,0.0035950804162724692,,76,21140,0.0035950804162724692,,359,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-koraput,Koraput,15972,1000,0.06260956674179814,,1000,15972,0.06260956674179814,,1209,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-malkangiri,Malkangiri,4866,905,0.18598438142211263,,905,4866,0.18598438142211263,,974,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-mayurbhanj,Mayurbhanj,26664,505,0.01893939393939394,,505,26664,0.01893939393939394,,1474,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-nabarangpur,Nabarangpur,7292,1070,0.14673614920460779,,1070,7292,0.14673614920460779,,699,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
2015-16,9,2015-09-01,OD-DIST-nayagarh,Nayagarh,6971,150,0.021517716253048342,,150,6971,0.021517716253048342,,315,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2015-16-mn-od-for-Sep.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-september-2015-16,dea36880f8be20ce368e3e64dd400af9daa583a1bb9a16350497a487dd70121f,facility_reported_test_and_service_records
